39
1 69 1532402927.647951
1  0  373.256000 1130.419000 0.800000 0.621000 0.669000 1.642000 -0.368107
2  0  378.888000 1153.348000 0.865000 0.775000 0.769000 1.711000 -1.970250
3  1  353.794000 1132.355000 0.602000 2.011000 4.633000 1.573000 -0.403398
4  0  376.130000 1158.507000 0.938000 0.752000 0.819000 1.637000 1.130502
5  2  410.066000 1196.767000 0.656000 0.427000 0.359000 0.794000 -2.025542
6  1  372.664000 1129.247000 0.672000 0.689000 1.770000 1.709000 -0.201865
7  0  378.657000 1151.026000 0.833000 0.661000 0.703000 1.839000 -1.992817
8  1  409.132000 1201.516000 1.010000 1.837000 4.320000 1.631000 1.095875
9  0  396.335000 1122.142000 0.513000 0.648000 0.709000 1.609000 3.098448
10  2  394.842000 1158.711000 0.487000 1.977000 0.703000 1.149000 -0.418879
11  2  408.524000 1190.723000 0.733000 1.910000 0.555000 1.055000 -0.406156
12  0  417.399000 1193.550000 0.994000 1.019000 0.915000 1.670000 2.754112
13  0  423.600000 1167.637000 1.109000 0.934000 0.891000 1.835000 -1.867188
14  0  356.068000 1144.504000 0.820000 0.800000 0.908000 1.835000 -0.367409
15  0  431.605000 1172.942000 1.099000 0.872000 0.903000 1.719000 2.798217
16  2  394.050000 1156.846000 0.491000 1.964000 0.694000 1.131000 -0.383693
17  1  393.357000 1149.173000 0.741000 1.708000 4.010000 1.631000 -1.990321
18  0  371.763000 1129.172000 0.642000 0.790000 0.741000 1.725000 -0.298294
19  1  409.989000 1164.099000 1.623000 2.877000 10.201000 3.595000 -1.897051
20  1  392.077000 1104.169000 1.034000 2.135000 4.956000 2.170000 2.734634
21  0  391.361000 1119.695000 1.013000 0.767000 0.951000 1.835000 -2.057429
22  2  387.520000 1143.568000 0.508000 1.967000 0.704000 0.962000 -0.361562
23  2  392.526000 1153.183000 0.470000 2.060000 0.759000 1.100000 -0.418600
24  2  396.227000 1164.778000 0.428000 1.993000 0.744000 1.245000 -0.380412
25  2  401.269000 1173.484000 0.482000 0.476000 0.461000 0.720000 -1.174711
26  2  399.012000 1167.878000 0.547000 1.969000 0.716000 1.092000 -0.394741
27  1  421.971000 1233.295000 2.351000 2.909000 6.908000 3.558000 1.228031
28  0  438.348000 1171.033000 1.096000 0.803000 0.870000 1.780000 -0.354249
29  0  382.736000 1209.839000 1.880000 0.842000 0.884000 1.749000 -1.042660
30  2  386.807000 1141.706000 0.542000 1.990000 0.726000 0.921000 -0.385037
31  0  410.519000 1166.187000 2.295000 0.708000 0.863000 1.616000 -1.588546
