39
1  69  1532402927.647951
411.303935 1180.890379 -1.923645
1  373.556444 1130.424179 0.800000  0.909504 0.377623 1.642000  -0.310890
2  379.304217 1153.130267 0.865000  0.662359 0.858838 1.711000  -2.055547
3  353.998016 1132.708537 0.602000  0.918322 4.485783 1.573000  -0.338334
4  376.159071 1158.511774 0.938000  0.769288 0.951678 1.637000  1.138821
5  410.109270 1196.631321 0.656000  0.308560 0.279292 0.794000  -2.079767
6  372.682121 1129.416837 0.672000  0.717325 1.842986 1.709000  0.048042
7  378.644443 1151.233940 0.833000  0.622713 0.347288 1.839000  -2.125261
8  409.443440 1201.330641 1.010000  1.953806 4.327484 1.631000  1.147151
9  396.147195 1122.904543 0.513000  0.667187 0.691957 1.609000  3.100359
10  394.950751 1158.943375 0.487000  1.832074 0.577466 1.149000  -0.369321
11  408.576740 1190.633397 0.733000  1.869412 0.585297 1.055000  -0.379201
12  417.519769 1193.342424 0.994000  1.129542 0.939738 1.670000  2.704743
13  424.014625 1168.002577 1.109000  1.018868 0.842989 1.835000  -1.912432
14  354.966349 1144.462477 0.820000  0.930650 1.060481 1.835000  -0.499897
15  431.526242 1172.774740 1.099000  0.794320 0.752374 1.719000  2.749446
16  393.519924 1156.783072 0.491000  2.023978 0.716837 1.131000  -0.343106
17  393.293355 1149.453693 0.741000  1.683957 4.029426 1.631000  -2.009159
18  371.317942 1130.280913 0.642000  0.612855 0.722239 1.725000  -0.158959
19  409.884815 1164.112753 1.623000  2.890030 10.081442 3.595000  -1.878098
20  391.423711 1103.695658 1.034000  2.814423 5.394891 2.170000  2.901571
21  390.282555 1119.876914 1.013000  1.016028 1.192491 1.835000  -2.021548
22  386.553103 1143.633259 0.508000  2.189630 0.844226 0.962000  -0.406875
23  392.438083 1153.326118 0.470000  2.063378 0.521296 1.100000  -0.464111
24  396.178376 1165.071682 0.428000  1.870002 0.825508 1.245000  -0.400880
25  401.463293 1173.337886 0.482000  0.476242 0.470578 0.720000  -1.135226
26  398.889065 1167.906066 0.547000  2.007924 0.783415 1.092000  -0.359540
27  421.974324 1233.747390 2.351000  2.774468 6.498450 3.558000  1.136943
28  438.062017 1171.027353 1.096000  0.748198 0.800611 1.780000  -0.342084
29  382.751037 1209.539473 1.880000  0.780410 0.851200 1.749000  -1.083546
30  386.613466 1141.729550 0.542000  2.226937 0.697911 0.921000  -0.449572
31  410.490035 1166.110023 2.295000  0.766338 0.675078 1.616000  -1.567898
32  379.910115 1153.467359 0.830000  0.769682 0.898070 1.821000  -1.907388
33  397.320493 1166.774060 0.466000  2.092543 0.735796 1.088000  -0.442630
34  377.202003 1147.443093 0.780000  0.196661 0.522262 1.695000  -2.084646
35  417.776703 1193.951950 0.944000  0.854468 0.949186 1.697000  2.766401
36  390.534676 1149.350296 0.410000  1.764095 0.745589 1.081000  -0.359436
37  393.977959 1143.289984 0.615000  1.885640 4.106704 1.526000  -1.842023
38  392.052672 1151.139662 0.502000  1.838859 0.835493 1.144000  -0.330052
39  386.108209 1140.041009 0.531000  1.624349 0.627882 0.885000  -0.369183
40  401.103194 1193.597212 0.862000  0.770242 0.988470 1.604000  -0.137269
41  360.397946 1129.733569 0.585000  2.361801 5.023120 1.736000  -0.349790
42  400.459676 1171.351890 0.594000  2.171216 0.620116 1.078000  -0.356726
43  395.750869 1160.400528 0.510000  2.158689 0.679478 1.110000  -0.419365
44  399.046623 1109.214694 1.788000  3.293966 4.016134 2.916000  2.675507
45  398.106474 1165.930794 0.560000  2.013441 0.905063 1.104000  -0.463277
46  351.486542 1126.667790 0.620000  1.511030 5.221175 1.581000  -0.482536
47  390.792350 1121.265534 0.818000  0.514845 0.670543 1.916000  -1.889180
48  376.664241 1147.630689 0.606000  0.806935 1.088373 1.766000  -2.110707
49  389.442855 1116.504204 0.953000  0.418424 0.891050 1.807000  -2.243721
50  408.859560 1191.562031 0.642000  0.372391 0.384732 0.693000  -0.402712
51  378.452514 1151.461845 0.783000  0.610588 0.660104 1.706000  -2.084876
52  389.081888 1123.883770 0.707000  1.173644 1.345048 1.757000  2.794078
53  389.282081 1139.127716 0.980000  1.517739 4.455939 2.059000  -1.907240
54  419.499499 1191.913273 1.110000  1.029481 0.965451 1.937000  2.851873
55  368.803523 1129.385313 0.743000  0.498574 0.937169 1.730000  -1.934971
56  389.253953 1222.095312 1.957000  0.606500 1.084643 1.827000  -3.208973
57  390.789847 1120.396150 0.880000  1.220598 0.680031 2.000000  -2.054595
58  385.876600 1201.225328 1.613000  0.920895 0.905714 1.809000  2.341438
59  407.566448 1163.506732 0.729000  0.642898 0.550885 1.752000  -0.069141
60  407.773776 1163.628376 0.511000  0.634226 0.938407 1.265000  -1.823370
61  408.043937 1190.934190 0.711000  1.921494 0.406788 1.051000  -0.355113
62  390.630387 1151.526102 0.412000  2.186010 0.990523 1.073000  -0.424805
63  417.189522 1191.965702 0.961000  0.966778 1.097024 1.568000  2.884297
64  399.072398 1172.092966 0.558000  2.117629 0.946424 1.031000  -0.276120
65  397.451755 1164.433355 0.540000  1.885465 0.665991 1.100000  -0.405082
66  399.566403 1143.623966 0.738000  1.906053 4.610525 1.957000  -1.783253
67  396.623507 1162.652920 0.498000  1.985918 0.645096 1.127000  -0.423811
68  393.580954 1155.160752 0.485000  2.020266 0.595179 1.106000  -0.386425
69  399.597082 1169.947859 0.536000  1.920269 0.726463 1.107000  -0.359204

2  78  1532402928.147847
409.743152 1176.676973 -1.917831
1  372.978846 1131.234207 0.810000  0.477938 0.647038 1.642000  -0.362427
2  378.402678 1152.605702 0.873000  1.088330 0.702941 1.711000  -1.916996
3  353.181359 1133.077593 0.622000  1.680699 4.837046 1.573000  -0.641888
4  376.411312 1159.213765 0.980000  0.791204 0.980759 1.637000  1.122769
5  409.870346 1196.422728 0.706000  0.384472 0.418573 0.794000  -2.001764
6  372.430713 1130.000265 0.747000  0.442868 1.879891 1.709000  -0.247931
7  378.369781 1150.494300 0.833000  0.778024 0.889138 1.839000  -1.947622
8  411.299592 1205.732095 1.010000  1.884119 4.247093 1.631000  1.059590
9  390.428919 1117.332051 0.862000  0.591717 0.456059 1.760000  -1.883318
10  394.721483 1122.169467 0.550000  0.443311 0.743990 1.609000  3.100140
11  394.677480 1158.748443 0.521000  2.033786 0.801093 1.149000  -0.424049
12  408.580041 1190.731916 0.773000  2.057604 0.448496 1.055000  -0.420419
13  416.699662 1193.578750 1.044000  1.036277 0.675792 1.670000  2.768936
14  423.728692 1167.313971 1.109000  0.960309 0.853621 1.835000  -1.888595
15  356.596759 1144.059097 0.795000  0.455143 0.480638 1.835000  -0.438195
16  398.631586 1169.965988 0.513000  1.724446 0.810755 1.166000  -0.457585
17  394.277870 1157.136541 0.509000  2.018800 0.760005 1.131000  -0.401283
18  392.877357 1148.403031 0.766000  1.685241 3.949058 1.631000  -1.945412
19  372.530451 1127.793554 0.647000  0.476303 0.638579 1.725000  -0.267360
20  410.216379 1164.383619 1.623000  2.767594 10.335213 3.595000  -1.955938
21  392.411749 1104.095268 1.068000  2.419929 5.118955 2.170000  2.433664
22  391.618383 1118.469451 0.996000  0.748377 1.124079 1.835000  -1.959309
23  387.731318 1143.169506 0.541000  1.919520 0.973802 0.962000  -0.366372
24  392.313739 1153.139379 0.495000  2.159083 0.945701 1.100000  -0.401193
