40
1 52 1542800847.948119
1  0  1522.748000 1222.590000 1.169000 0.819000 0.675000 1.855000 -2.313242
2  0  1515.058000 1208.723000 1.437000 0.826000 1.284000 1.869000 1.257021
3  1  1500.814000 1206.666000 1.208000 1.819000 4.727000 2.112000 0.846555
4  0  1541.191000 1242.175000 2.190000 0.643000 0.548000 1.979000 -1.405671
5  0  1496.947000 1239.480000 1.413000 0.643000 0.589000 1.752000 -1.911816
6  0  1511.800000 1234.765000 0.850000 0.643000 0.548000 1.603000 2.713306
7  0  1521.131000 1231.812000 1.057000 0.643000 0.548000 1.714000 -0.463193
8  1  1536.333000 1225.684000 1.538000 0.610000 1.785000 0.953000 -0.151285
9  1  1538.810000 1211.248000 0.369000 2.001000 5.249000 2.037000 2.990569
10  0  1514.297000 1235.206000 1.024000 0.643000 0.565000 1.879000 2.713306
11  1  1523.636000 1238.722000 0.995000 1.821000 4.475000 1.622000 -1.957055
12  0  1519.161000 1229.973000 1.057000 0.643000 0.748000 1.714000 -0.236300
13  0  1499.883000 1241.658000 1.249000 0.652000 0.638000 1.876000 1.812804
14  0  1516.427000 1232.818000 0.957000 0.643000 0.548000 1.714000 2.713306
15  0  1523.990000 1222.806000 1.050000 0.643000 0.548000 1.643000 -2.330695
16  0  1489.077000 1226.904000 2.122000 0.718000 0.804000 1.883000 -0.341020
17  1  1529.673000 1273.934000 2.588000 3.165000 13.124000 4.593000 -1.727492
18  0  1500.281000 1254.003000 1.630000 0.693000 0.716000 1.876000 -1.881450
19  1  1517.572000 1214.249000 1.125000 1.822000 4.288000 1.850000 -3.133023
20  1  1520.819000 1240.428000 1.082000 1.913000 4.805000 1.577000 -1.957055
21  0  1526.520000 1231.648000 1.361000 0.643000 0.548000 1.714000 1.090150
22  0  1496.651000 1237.462000 1.223000 0.643000 0.548000 1.656000 -1.911816
23  0  1502.898000 1214.297000 0.765000 0.643000 0.548000 1.784000 2.818026
24  0  1509.721000 1233.904000 0.905000 0.811000 0.737000 2.043000 2.777325
25  0  1512.017000 1233.859000 0.873000 0.643000 0.565000 1.776000 2.713306
26  1  1494.331000 1200.825000 1.202000 1.720000 4.614000 1.525000 1.142143
27  1  1490.656000 1216.239000 0.920000 1.810000 4.519000 1.526000 1.149980
28  0  1540.579000 1247.300000 1.922000 0.643000 0.548000 1.643000 -1.545297
29  0  1541.918000 1253.863000 2.022000 0.869000 0.686000 1.745000 -1.615110
30  0  1501.648000 1223.730000 0.665000 0.643000 0.548000 1.740000 1.927908
31  1  1525.771000 1215.941000 0.981000 1.645000 3.960000 1.492000 2.745019
32  0  1537.237000 1232.948000 1.822000 0.643000 0.548000 1.643000 1.596296
33  0  1509.496000 1234.971000 0.774000 0.811000 0.737000 1.752000 2.777325
34  0  1513.859000 1233.335000 0.922000 0.747000 0.710000 1.844000 2.713306
35  0  1511.113000 1208.915000 1.172000 0.643000 0.548000 1.714000 -0.323567
36  0  1536.195000 1208.890000 0.452000 0.595000 0.617000 1.730000 2.949956
37  0  1534.467000 1227.360000 1.711000 0.643000 0.548000 1.855000 -2.191069
38  0  1499.397000 1250.707000 1.630000 0.693000 0.716000 1.876000 -1.881450
39  1  1536.553000 1225.067000 1.386000 0.672000 2.025000 1.223000 -0.133832
40  0  1517.858000 1233.851000 0.977000 0.643000 0.610000 1.888000 -0.358473
41  0  1496.326000 1240.229000 1.521000 0.643000 0.589000 1.752000 -1.911816
42  1  1527.381000 1246.920000 1.211000 1.913000 4.805000 1.607000 -1.922176
43  1  1497.191000 1207.268000 0.935000 1.916000 4.886000 1.554000 1.124690
44  1  1494.609000 1208.402000 1.582000 2.424000 6.524000 3.065000 1.124690
45  0  1510.926000 1212.103000 1.006000 0.950000 0.844000 1.699000 2.343593
46  0  1508.267000 1236.997000 0.793000 0.643000 0.548000 1.970000 2.556227
47  0  1509.564000 1236.471000 0.845000 0.643000 0.548000 1.891000 2.713306
48  0  1495.833000 1237.945000 1.286000 0.643000 0.548000 1.583000 -1.911816
49  1  1496.097000 1223.500000 0.585000 0.646000 1.807000 1.082000 -1.983287
50  0  1510.102000 1232.593000 0.890000 0.643000 0.975000 1.943000 2.713306
51  0  1516.893000 1233.524000 1.057000 0.643000 0.548000 1.714000 2.713306
52  0  1498.803000 1244.402000 1.249000 0.878000 0.879000 1.876000 1.236845

2 53 1542800848.447981
1  0  1522.786000 1222.615000 1.169000 0.819000 0.675000 1.855000 -2.313242
2  0  1515.315000 1209.495000 1.383000 0.826000 1.284000 1.869000 1.257021
3  1  1500.814000 1206.680000 1.180000 1.819000 4.727000 2.112000 0.846555
