41
1 34 1535385092.150099
1  1  1797.224000 858.865000 1.306000 2.065000 4.893000 1.938000 -1.549573
2  1  1756.263000 857.435000 1.251000 2.060000 5.295000 1.927000 -1.603626
3  1  1812.015000 875.745000 0.709000 1.943000 4.959000 1.499000 -3.053707
4  1  1817.638000 875.751000 0.936000 1.872000 4.791000 1.698000 -3.120090
5  1  1875.125000 875.415000 0.935000 1.924000 4.782000 1.481000 -3.119130
6  1  1775.574000 858.101000 0.973000 1.933000 5.006000 1.673000 1.604673
7  1  1831.009000 875.705000 1.266000 2.078000 5.765000 2.301000 -3.084835
8  1  1804.585000 875.415000 0.665000 1.869000 4.730000 1.456000 -3.139847
9  1  1772.668000 858.790000 1.174000 1.941000 5.375000 1.715000 -1.563623
10  0  1723.608000 858.378000 1.342000 0.791000 0.642000 1.911000 1.675307
11  1  1791.968000 859.012000 1.117000 1.907000 4.621000 1.561000 1.638044
12  1  1741.077000 864.895000 1.109000 2.026000 4.617000 1.743000 0.046827
13  1  1823.681000 875.585000 0.986000 2.045000 4.942000 1.829000 -3.110194
14  1  1761.913000 858.154000 0.974000 1.886000 4.493000 1.473000 1.649022
15  1  1751.038000 856.832000 1.294000 1.998000 5.330000 1.914000 -1.603626
16  1  1767.348000 845.422000 0.906000 2.061000 4.433000 1.650000 1.578022
17  1  1794.631000 859.667000 1.069000 2.107000 4.086000 1.485000 1.595650
18  1  1786.302000 858.786000 1.010000 2.009000 4.306000 1.720000 -1.549468
19  1  1783.541000 858.734000 1.084000 1.996000 4.572000 1.712000 -1.492257
20  1  1724.074000 882.722000 0.886000 1.944000 4.622000 1.921000 -1.835406
21  1  1716.132000 870.368000 1.137000 1.993000 6.049000 2.000000 -2.499591
22  1  1806.535000 861.266000 1.066000 2.038000 4.468000 1.758000 -1.233948
23  1  1778.263000 857.995000 1.052000 2.012000 4.787000 1.831000 -1.501193
24  1  1841.296000 860.412000 1.154000 1.956000 4.496000 1.766000 1.652373
25  1  1789.183000 858.701000 1.091000 2.014000 4.946000 1.692000 -1.544547
26  1  1780.934000 858.923000 1.098000 2.107000 4.793000 1.744000 1.659756
27  1  1796.561000 874.996000 1.254000 2.592000 7.420000 2.558000 -3.133564
28  1  1830.395000 859.288000 1.275000 2.185000 5.069000 1.875000 1.607867
29  1  1736.392000 873.361000 1.079000 2.167000 5.091000 2.083000 2.520922
30  1  1784.634000 874.597000 0.596000 1.891000 4.810000 1.873000 -3.098658
31  1  1903.642000 880.730000 1.389000 2.525000 7.556000 2.252000 1.607239
32  1  1770.244000 858.728000 1.112000 1.872000 4.495000 1.587000 1.612422
33  1  1767.470000 858.113000 1.219000 1.984000 5.291000 1.865000 -1.475135
34  1  1748.018000 857.098000 1.313000 1.966000 4.668000 1.851000 -1.586173

2 37 1535385092.700299
1  1  1797.224000 858.865000 1.278000 2.065000 4.893000 1.938000 -1.549573
2  1  1756.265000 857.477000 1.296000 2.060000 5.295000 1.927000 -1.603626
3  1  1812.015000 875.745000 0.709000 1.943000 4.959000 1.499000 -3.053707
4  1  1817.640000 875.682000 0.936000 1.872000 4.791000 1.698000 -3.120090
5  1  1875.191000 875.416000 0.935000 1.924000 4.782000 1.481000 -3.119130
6  1  1775.574000 858.101000 1.073000 1.933000 5.006000 1.673000 1.604673
7  1  1831.010000 875.693000 1.254000 2.078000 5.765000 2.301000 -3.084835
8  1  1804.585000 875.415000 0.647000 1.869000 4.730000 1.456000 3.136937
35  1  1844.450000 876.674000 0.886000 1.966000 4.995000 1.748000 -3.076911
9  1  1772.692000 858.808000 1.179000 1.941000 5.375000 1.715000 -1.551619
10  0  1723.607000 858.390000 1.370000 0.791000 0.642000 1.911000 1.675307
11  1  1791.959000 859.011000 1.081000 1.907000 4.621000 1.561000 1.638044
12  1  1745.181000 865.139000 1.105000 2.026000 4.617000 1.743000 0.052287
13  1  1823.680000 875.592000 0.973000 2.045000 4.942000 1.829000 -3.110194
14  1  1761.913000 858.154000 0.985000 1.886000 4.493000 1.473000 1.649022
15  1  1751.038000 856.832000 1.294000 1.998000 5.330000 1.914000 -1.603626
16  1  1767.348000 845.422000 0.906000 2.061000 4.433000 1.650000 1.578022
17  1  1794.629000 859.667000 1.058000 2.107000 4.086000 1.485000 1.595650
36  1  1827.792000 859.954000 1.242000 1.716000 4.248000 1.395000 1.607867
18  1  1786.302000 858.786000 1.068000 2.009000 4.306000 1.720000 -1.549468
19  1  1783.458000 858.839000 1.103000 1.996000 4.572000 1.712000 -1.492257
20  1  1723.553000 881.006000 0.895000 1.944000 4.622000 1.921000 -1.888596
21  1  1714.324000 869.208000 1.137000 1.993000 6.049000 2.000000 -2.621764
22  1  1807.133000 859.654000 1.066000 2.038000 4.468000 1.758000 -1.268854
23  1  1778.263000 857.995000 1.152000 2.012000 4.787000 1.831000 -1.501193
24  1  1841.290000 860.478000 1.182000 1.956000 4.496000 1.766000 1.652373
25  1  1789.183000 858.701000 1.121000 2.014000 4.946000 1.692000 -1.544547
26  1  1780.868000 858.917000 1.098000 2.107000 4.793000 1.744000 1.659756
27  1  1796.561000 874.982000 1.216000 2.592000 7.420000 2.558000 -3.138365
28  1  1830.395000 859.288000 1.244000 2.185000 5.069000 1.875000 1.607867
29  1  1734.892000 874.826000 1.069000 2.167000 5.091000 2.083000 2.330940
30  1  1784.597000 874.576000 0.596000 1.891000 4.810000 1.873000 -3.098658
31  1  1903.642000 880.730000 1.378000 2.525000 7.556000 2.252000 1.607239
32  1  1770.243000 858.749000 1.152000 1.872000 4.495000 1.587000 1.612422
33  1  1767.470000 858.113000 1.254000 1.984000 5.291000 1.865000 -1.475135
34  1  1748.019000 857.115000 1.343000 1.966000 4.668000 1.851000 -1.586173
37  1  1783.800000 846.931000 0.881000 2.083000 4.365000 1.813000 -1.541353

3 42 1535385093.200183
1  1  1797.224000 858.865000 1.251000 2.065000 4.893000 1.938000 -1.549573
2  1  1756.266000 857.514000 1.338000 2.060000 5.295000 1.927000 -1.603626
3  1  1811.979000 875.718000 0.719000 1.943000 4.959000 1.499000 -3.047640
4  1  1817.641000 875.619000 0.936000 1.872000 4.791000 1.698000 -3.120090
5  1  1875.193000 875.318000 0.985000 1.924000 4.782000 1.481000 -3.119130
6  1  1775.574000 858.101000 1.131000 1.933000 5.006000 1.673000 1.604673
7  1  1831.010000 875.682000 1.243000 2.078000 5.765000 2.301000 -3.084835
38  1  1800.370000 846.514000 1.291000 2.120000 5.075000 1.792000 1.570639
8  1  1804.585000 875.415000 0.630000 1.869000 4.730000 1.456000 3.131121
35  1  1844.468000 876.643000 0.915000 1.966000 4.995000 1.748000 -3.086094
39  1  1910.535000 875.991000 1.321000 2.641000 7.094000 2.073000 3.125850
40  1  1850.514000 876.878000 0.945000 2.025000 5.703000 1.827000 -3.097785
9  1  1772.715000 858.824000 1.183000 1.941000 5.375000 1.715000 -1.540713
10  0  1723.606000 858.401000 1.395000 0.791000 0.642000 1.911000 1.675307
11  1  1791.951000 859.010000 1.047000 1.907000 4.621000 1.561000 1.638044
12  1  1748.910000 865.361000 1.102000 2.026000 4.617000 1.743000 0.057248
13  1  1823.680000 875.599000 0.960000 2.045000 4.942000 1.829000 -3.110194
14  1  1761.913000 858.154000 0.995000 1.886000 4.493000 1.473000 1.649022
15  1  1751.038000 856.832000 1.268000 1.998000 5.330000 1.914000 -1.603626
16  1  1767.348000 845.398000 0.923000 2.061000 4.433000 1.650000 1.578022
