40
1  23  1533151603.547590
600.120214 1647.490776 -0.501631
1  636.818634 1636.555318 -0.235000  0.567941 0.291552 1.778000  2.397211
2  612.685160 1632.421593 0.491000  0.716773 1.146421 1.904000  2.404216
3  619.154315 1648.604112 0.413000  0.507242 0.575718 1.752000  2.730475
4  634.996770 1673.681434 -0.163000  0.938070 1.260080 2.000000  1.042795
5  622.286572 1624.067635 -0.016000  0.691983 0.942121 1.975000  2.443569
6  635.806872 1620.451919 -0.326000  1.965587 4.797323 1.481000  -0.968477
7  598.042976 1641.604685 1.029000  0.529687 0.782496 1.929000  -0.343620
8  622.360438 1646.007834 0.321000  0.568594 0.486078 1.761000  2.694394
9  619.778347 1624.756590 0.071000  0.543821 0.835246 1.890000  -0.697611
10  583.530554 1656.435514 1.267000  1.938503 4.435535 1.515000  -0.481466
11  627.255199 1617.639169 -0.387000  0.510797 0.389749 1.622000  2.005789
12  640.860024 1642.696349 -0.285000  0.647412 0.277320 1.807000  1.420202
13  602.353499 1626.228510 0.234000  0.524124 0.479301 1.851000  1.009848
14  631.644838 1637.085999 0.074000  0.580394 0.474416 1.877000  -2.640884
15  660.204429 1604.376147 -0.423000  2.316181 4.567946 1.560000  2.487959
16  650.987112 1624.667740 -0.300000  0.568146 0.791827 1.711000  -0.408575
17  582.337004 1668.130279 1.473000  1.136398 0.932793 2.211000  2.541350
18  597.285082 1641.431366 0.993000  0.617590 0.620215 1.891000  -0.517324
19  637.496175 1679.994718 -0.198000  1.095762 1.435752 2.083000  1.019114
20  582.216746 1661.363306 1.380000  2.068516 4.987272 1.639000  2.599497
21  639.575073 1606.620185 -0.122000  0.801340 1.096100 1.835000  -0.728136
22  631.801635 1644.512666 -0.459000  0.830619 0.824266 1.520000  0.965417
23  637.566239 1636.860795 -0.011000  0.870775 0.442956 1.950000  2.410702

2  30  1533151604.048025
603.825920 1645.386991 -0.519701
1  636.770478 1636.500984 -0.177000  0.663762 0.636206 1.778000  2.450054
2  611.961394 1632.843918 0.566000  0.654579 0.913379 1.904000  2.379264
3  618.730709 1649.139126 0.538000  0.648285 0.624001 1.752000  2.686847
