41
1 9 1535657108.322373
334.435629 658.732120 2.878124
1 361.753211 648.744927 -7.189999 2.380662
2 339.448874 659.894042 -0.006002 0.002001
3 340.580000 661.842000 0.000000 0.000000
4 324.105839 664.423000 0.040011 0.000000
5 330.789000 641.074000 0.000000 0.000000
6 345.733964 655.831012 -5.437512 1.526424
7 349.241413 634.568671 -0.028008 0.032009
8 321.096671 668.092049 0.032009 0.050014
9 348.146874 646.208622 -0.006002 -0.018005

2 9 1535657108.832506
331.927507 659.464385 2.849979
1 358.085359 649.959380 -7.189868 2.380619
2 339.445812 659.895063 -0.006002 0.002001
3 340.580000 661.842000 0.000000 0.000000
4 324.126250 664.423000 0.040010 0.000000
5 330.789000 641.074000 0.000000 0.000000
6 342.960113 656.609691 -5.437413 1.526397
7 349.227062 634.585063 -0.030008 0.034009
8 300.109309 690.624745 -1.814472 -2.440634
9 345.008375 628.338375 -0.020005 0.012003

3 11 1535657109.272690
329.786566 660.150979 2.829769
1 354.920494 651.007291 -7.189868 2.380619
2 339.443171 659.895943 -0.006002 0.002001
3 340.580000 661.842000 0.000000 0.000000
4 324.143862 664.423000 0.040010 0.000000
5 330.789000 641.074000 0.000000 0.000000
6 340.566650 657.281586 -5.437413 1.526397
7 349.213853 634.600033 -0.030008 0.034009
8 299.310607 689.550416 -1.814472 -2.440634
9 321.127090 668.139578 0.032008 0.050013
10 344.999569 628.343659 -0.020005 0.012003
11 348.140228 646.190569 -0.008002 -0.020005

4 10 1535657109.787827
327.297124 661.003416 2.817857
1 352.274406 651.906388 -5.016682 1.708232
2 340.580000 661.842000 0.000000 0.000000
3 324.164470 664.423000 0.040005 0.000000
4 330.789000 641.074000 0.000000 0.000000
5 337.764993 658.067798 -5.438739 1.526207
6 349.198397 634.617550 -0.030004 0.034005
7 298.375042 688.294276 -1.816247 -2.438331
8 321.142603 668.165338 0.030004 0.050007
9 344.988291 628.349841 -0.022003 0.012002
10 348.137079 646.181238 -0.006001 -0.018002

5 11 1535657110.222993
325.258739 661.723455 2.815400
1 289.176792 670.225753 3.114244 4.036326
2 350.092027 652.650848 -5.013822 1.708955
3 339.437849 659.898050 -0.006650 0.002217
4 340.580000 661.842000 0.000000 0.000000
5 324.181907 664.423000 0.039898 0.000000
6 330.789000 641.074000 0.000000 0.000000
7 349.186345 634.631756 -0.028815 0.033248
8 297.572835 687.221037 -2.382785 -2.945787
9 321.156705 668.187159 0.031032 0.050981
10 344.979496 628.355302 -0.022165 0.013299
11 348.133849 646.173547 -0.006650 -0.019949

6 9 1535657110.663118
323.312979 662.423115 2.807613
1 290.559671 672.019902 4.158487 5.545319
2 317.816000 671.908000 0.000000 0.000000
3 347.885299 653.402990 -5.015473 1.707950
4 339.434930 659.899023 -0.006021 0.002007
5 333.358500 659.469819 -4.485627 1.437006
6 349.173648 634.646399 -0.030105 0.034119
7 321.170352 668.209587 0.030105 0.050175
8 344.969765 628.361141 -0.020070 0.012042
9 348.130930 646.164789 -0.006021 -0.018063

7 9 1535657111.172502
321.272765 663.198329 2.779930
1 292.677962 674.844600 4.159516 5.545354
2 317.816000 671.908000 0.000000 0.000000
3 345.330515 654.273045 -5.014650 1.710268
4 339.431863 659.900046 -0.006008 0.002003
5 330.789000 641.074000 0.000000 0.000000
6 349.158360 634.663777 -0.028037 0.034045
7 295.302363 684.420767 -2.743638 -3.120138
8 344.959497 628.367274 -0.022029 0.012016
9 348.127817 646.155543 -0.008011 -0.020027

8 8 1535657111.613544
319.633169 663.887940 2.753040
1 317.816000 671.908000 0.000000 0.000000
2 343.118845 655.027345 -5.014650 1.710268
3 339.429213 659.900929 -0.006008 0.002003
4 324.205136 664.450869 -0.032042 0.060080
5 330.789000 641.074000 0.000000 0.000000
6 294.092303 683.044656 -2.743638 -3.120138
7 321.199864 668.257224 0.032042 0.050066
8 348.124284 646.146710 -0.008011 -0.020027

9 11 1535657112.123599
317.976644 664.624794 2.738447
1 296.633197 680.117930 4.157688 5.543584
2 340.560047 655.898760 -5.016863 1.708337
3 339.426149 659.901950 -0.006008 0.002003
4 324.189743 664.480564 -0.030041 0.058079
5 330.789000 641.074000 0.000000 0.000000
6 326.999871 661.550386 -4.079581 1.399915
7 319.200000 670.062000 0.000000 0.000000
8 349.130743 634.695208 -0.030041 0.032044
9 321.216208 668.281812 0.032044 0.048066
10 344.939495 628.378703 -0.020027 0.012016
11 348.121149 646.137446 -0.006008 -0.018025

10 9 1535657112.638773
316.364701 665.345878 2.735456
1 299.003359 683.242498 4.623036 6.091365
2 317.816000 671.908000 0.000000 0.000000
3 337.976342 656.779854 -5.015124 1.710383
4 324.174283 664.511433 -0.030007 0.060013
5 324.899486 662.270800 -4.076914 1.398313
6 319.200000 670.062000 0.000000 0.000000
7 349.116264 634.712679 -0.028006 0.034008
8 290.801821 680.312641 -3.582803 -2.292514
9 348.121000 646.137000 0.000000 0.000000

11 12 1535657113.154107
314.945512 665.971633 2.731812
1 287.461612 668.442084 3.764799 4.398933
2 301.389202 686.384205 5.151093 6.795442
3 317.816000 671.908000 0.000000 0.000000
4 335.392542 657.660353 -5.015064 1.708363
5 324.158836 664.541329 -0.030006 0.060013
6 330.789000 641.074000 0.000000 0.000000
7 323.275079 662.881053 -3.090656 1.288273
8 319.200000 670.062000 0.000000 0.000000
9 349.100836 634.730175 -0.030006 0.032007
10 289.074417 679.285578 -3.576759 -1.538326
11 344.917880 628.391066 -0.022005 0.012003
12 348.121000 646.137000 0.000000 0.000000

12 14 1535657113.664093
313.691659 666.533333 2.730330
1 300.402410 691.045652 -2.992856 -3.426980
2 289.381580 670.685484 3.763077 4.399259
3 304.016224 689.849762 5.153474 6.793944
4 317.816000 671.908000 0.000000 0.000000
5 332.834924 658.531627 -5.015435 1.710489
6 324.143533 664.571903 -0.030009 0.058017
7 330.789000 641.074000 0.000000 0.000000
8 321.698853 663.538056 -3.092885 1.288369
9 319.200000 670.062000 0.000000 0.000000
10 349.085564 634.746529 -0.028008 0.034010
11 287.238077 678.515439 -4.363248 -0.614176
12 321.263498 668.358779 0.032009 0.050014
13 344.906689 628.397187 -0.020006 0.012003
14 348.121000 646.137000 0.000000 0.000000

13 11 1535657114.179212
312.561283 667.052588 2.729547
1 298.853644 689.269067 -3.222785 -3.792924
2 291.326483 672.965558 3.972968 4.851182
3 317.816000 671.908000 0.000000 0.000000
4 330.324221 659.385286 -2.652646 0.820200
5 324.128013 664.601850 -0.032008 0.060015
6 330.789000 641.074000 0.000000 0.000000
7 320.128287 664.195920 -2.358575 1.100268
8 349.071075 634.764048 -0.030007 0.034008
9 284.995609 678.216582 -4.197023 -0.046011
10 321.278322 668.383678 -0.022005 0.022005
11 307.263737 699.889543 -2.992729 -3.582873

14 13 1535657114.619358
311.693242 667.448201 2.726842
1 297.435148 687.599627 -3.222785 -3.792924
2 293.075169 675.100786 3.972968 4.851182
3 317.816000 671.908000 0.000000 0.000000
4 329.156669 659.746294 -2.652646 0.820200
5 324.113925 664.628265 -0.032008 0.060015
6 330.789000 641.074000 0.000000 0.000000
7 319.090170 664.680199 -2.358575 1.100268
8 319.200000 670.062000 0.000000 0.000000
9 349.057867 634.779017 -0.030007 0.034008
10 283.148307 678.196330 -4.197023 -0.046011
11 321.268636 668.393364 -0.022005 0.022005
12 305.946499 698.312556 -2.992729 -3.582873
13 348.121000 646.137000 0.000000 0.000000

15 8 1535657115.129532
310.798236 667.864946 2.714980
1 295.012567 677.646056 3.786986 4.997301
2 327.803337 660.164745 -2.652691 0.820214
3 317.886867 665.241536 -2.358614 1.100286
4 349.043521 634.796367 -0.028007 0.034009
5 280.806800 678.423182 -4.613201 0.474123
6 321.257409 668.404591 -0.022006 0.022006
7 304.418699 696.485601 -2.994780 -3.580932
8 348.121000 646.137000 0.000000 0.000000

16 10 1535657115.639683
310.071247 668.218604 2.699515
1 293.669513 683.059149 -4.191799 -5.156831
2 297.280984 680.834642 4.471518 6.297688
3 326.449745 660.583651 -2.653341 0.821177
4 330.789000 641.074000 0.000000 0.000000
5 316.801953 665.750114 -2.117877 0.993005
6 308.144191 702.774106 -2.591403 -3.028964
7 319.167286 670.140303 -0.031968 0.077922
8 321.246197 668.415803 -0.021978 0.021978
9 302.700271 694.377173 -3.382610 -4.153837
10 348.121000 646.137000 0.000000 0.000000

17 10 1535657116.154845
309.587236 668.456398 2.688803
1 291.510193 680.402027 -4.191843 -5.155967
2 299.583594 684.078262 4.471299 6.295749
3 317.787643 671.940408 -0.055891 0.063876
4 324.960375 660.957162 -2.912333 0.650734
5 310.034197 702.487499 -3.409365 -4.143936
6 330.789000 641.074000 0.000000 0.000000
7 315.715511 666.258983 -1.327417 0.622788
8 306.808431 701.214622 -2.590958 -3.030104
9 319.149604 670.181102 -0.061880 0.015969
10 276.272355 679.834102 -5.417458 1.892318

18 11 1535657116.659464
309.312262 668.593670 2.681302
1 301.838870 687.252501 4.369040 6.025434
2 317.759438 671.972623 -0.056013 0.062015
3 323.482377 661.286573 -3.746892 0.754179
4 308.313772 700.396380 -3.408811 -4.144986
5 315.045662 666.573267 -1.328316 0.624149
6 305.494439 699.679221 -3.242772 -3.662872
7 319.118377 670.189141 -0.062015 0.014003
8 349.028000 634.813000 0.000000 0.000000
9 273.540112 680.792879 -5.267253 2.278542
10 311.837122 696.039957 -0.884210 -1.000238
11 321.223779 668.438221 -0.022005 0.022005

19 15 1535657117.169494
309.200253 668.652231 2.678348
1 286.975435 674.933663 -4.733277 -5.613515
2 304.067173 690.325657 4.367179 6.025626
3 317.730869 672.004293 -0.056015 0.064017
4 321.570944 661.669248 -3.767017 0.656177
5 311.958107 694.901239 -0.886239 -1.028278
6 306.575214 698.282350 -3.406919 -4.143118
7 330.789000 641.074000 0.000000 0.000000
8 303.840526 697.811044 -3.242875 -3.662989
9 319.086748 670.196283 -0.062017 0.014004
10 349.028000 634.813000 0.000000 0.000000
11 270.842382 681.956621 -5.825572 2.358637
12 311.386147 695.529845 -0.884239 -0.998269
13 321.212556 668.449444 -0.022006 0.022006
14 297.617633 688.001418 -4.129114 -5.229411
15 348.121000 646.137000 0.000000 0.000000

20 14 1535657117.680342
309.175019 668.667434 2.678792
1 284.554071 672.062040 -4.841671 -5.740867
2 317.703253 672.035125 -0.023979 0.003996
3 319.612261 662.018073 -4.867648 1.093023
4 311.506215 694.375298 -0.859232 -1.049062
5 304.834733 696.165810 -3.408952 -4.144295
6 330.789000 641.074000 0.000000 0.000000
7 302.183903 695.939760 -3.243100 -3.664723
8 319.057000 670.203000 0.000000 0.000000
9 349.028000 634.813000 0.000000 0.000000
10 267.842131 683.164492 -6.604095 2.453806
11 321.201377 668.460685 -0.019982 0.021980
12 295.508246 685.330049 -4.130307 -5.227326
13 348.121000 646.137000 0.000000 0.000000
14 286.102697 666.715743 4.673821 6.022615

21 11 1535657118.120524
309.184191 668.663888 2.678580
1 317.692698 672.036884 -0.023979 0.003996
2 317.469610 662.499202 -4.867648 1.093023
3 303.334173 694.341566 -3.408952 -4.144295
4 330.789000 641.074000 0.000000 0.000000
5 313.808556 667.242129 -0.603460 0.373666
6 300.756349 694.326614 -3.243100 -3.664723
7 319.057000 670.203000 0.000000 0.000000
8 349.028000 634.813000 0.000000 0.000000
9 264.935127 684.244614 -6.604095 2.453806
10 293.690159 683.029074 -4.130307 -5.227326
11 288.160029 669.366790 4.673821 6.022615

22 13 1535657118.630647
309.185775 668.664040 2.678436
1 317.681414 672.037962 -0.022006 0.002001
2 315.020348 663.187305 -4.797304 1.364371
3 310.703636 693.367195 -0.830226 -1.072291
4 301.595201 692.227066 -3.408927 -4.145127
5 330.789000 641.074000 0.000000 0.000000
6 313.787151 667.253000 -0.008002 0.000000
7 299.102074 692.457986 -3.242881 -3.662996
8 319.057000 670.203000 0.000000 0.000000
9 261.566370 685.496771 -6.603795 2.454667
10 310.093653 694.070801 -0.884240 -0.998271
11 321.181414 668.481586 -0.022006 0.022006
12 291.635730 680.361487 -4.021093 -5.229421
13 348.121000 646.137000 0.000000 0.000000

23 14 1535657119.140818
309.186091 668.664650 2.678351
1 277.483140 663.678338 -4.841595 -5.740777
2 317.670200 672.039964 -0.021980 0.003996
3 310.294305 692.808983 -0.801271 -1.095004
4 330.789000 641.074000 0.000000 0.000000
5 313.782091 667.252018 -0.009991 -0.001998
6 297.471129 690.577611 -3.195093 -3.686646
7 319.057000 670.203000 0.000000 0.000000
8 349.028000 634.813000 0.000000 0.000000
9 258.197208 686.748629 -6.603992 2.453768
10 309.660724 693.558163 -0.847229 -1.005086
11 321.171182 668.493781 -0.019982 0.023978
12 289.372588 677.431538 -4.451950 -5.762757
13 348.121000 646.137000 0.000000 0.000000
14 292.901645 675.600274 4.645773 6.112439

24 14 1535657119.646037
309.186413 668.665119 2.678265
1 317.659083 672.041985 -0.022005 0.004001
2 310.990063 664.656255 -3.188733 1.254288
3 297.389718 687.108139 -4.154955 -5.059163
4 330.789000 641.074000 0.000000 0.000000
5 313.778030 667.251008 -0.008002 -0.002000
6 295.856093 688.714947 -3.196735 -3.686847
7 319.057000 670.203000 0.000000 0.000000
8 349.028000 634.813000 0.000000 0.000000
9 254.280408 688.196133 -7.773787 2.872660
10 309.254042 693.031943 -0.804185 -1.042240
11 321.160083 668.504917 -0.022005 0.022005
12 287.121853 674.519803 -4.455024 -5.763325
13 348.121000 646.137000 0.000000 0.000000
14 295.249420 678.687881 4.647068 6.111405

25 12 1535657120.161139
309.186597 668.665564 2.678311
1 317.646748 672.044046 -0.022007 0.004001
2 309.356451 665.300212 -2.492754 1.066322
3 285.701693 666.437851 4.775444 5.749738
4 309.581003 691.744040 -0.698211 -1.044316
5 294.907780 684.085751 -4.821458 -5.871775
6 313.772908 667.250000 -0.008002 0.000000
7 294.209385 686.815772 -3.196966 -3.687115
8 349.028000 634.813000 0.000000 0.000000
9 250.269675 689.677950 -8.410543 3.138949
10 321.148771 668.516252 -0.020006 0.022007
11 284.692995 671.603180 -4.715426 -5.659711
12 348.121000 646.137000 0.000000 0.000000

26 10 1535657120.666317
309.186822 668.665897 2.678194
1 317.635631 672.046034 -0.022005 0.002000
2 309.228485 691.216375 -0.686145 -1.050222
3 292.472093 681.119401 -4.821021 -5.875244
4 330.789000 641.074000 0.000000 0.000000
5 313.768832 667.249966 -0.010002 -0.002000
6 246.028420 691.256523 -7.959685 2.712574
7 300.772940 691.667186 -4.710997 -6.007272
8 321.138631 668.527403 -0.022005 0.024005
9 282.306408 668.741241 -4.981055 -5.825233
10 348.121000 646.137000 0.000000 0.000000

27 16 1535657121.181471
309.187049 668.666167 2.678180
1 317.625000 672.047000 0.000000 0.000000
2 307.238603 666.158256 -0.886252 0.320091
3 290.707871 672.581153 4.521285 5.965695
4 308.874949 690.675346 -0.688196 -1.050298
5 330.789000 641.074000 0.000000 0.000000
6 307.418937 699.812039 -4.683331 -5.803649
7 313.763744 667.248936 -0.008002 -0.002001
8 291.083834 683.129411 -2.938835 -3.545007
9 319.057000 670.203000 0.000000 0.000000
10 349.028000 634.813000 0.000000 0.000000
11 241.902040 692.663025 -8.768492 2.996852
12 298.346103 688.572501 -4.709338 -6.007707
13 308.137051 691.353872 -0.716204 -1.096312
14 279.740449 665.740334 -4.979415 -5.825656
15 348.121000 646.137000 0.000000 0.000000
16 302.370563 688.243230 4.605309 6.061723

28 15 1535657121.616255
309.187096 668.666422 2.678223
1 317.625000 672.047000 0.000000 0.000000
2 306.853275 666.297427 -0.886252 0.320091
3 292.673653 675.174942 4.521285 5.965695
4 308.575732 690.218693 -0.688196 -1.050298
5 288.018338 675.690313 -4.551293 -5.549577
6 305.382700 697.288706 -4.683331 -5.803649
7 313.760264 667.248066 -0.008002 -0.002001
8 319.057000 670.203000 0.000000 0.000000
9 349.028000 634.813000 0.000000 0.000000
10 238.089640 693.966008 -8.768492 2.996852
11 296.298559 685.960446 -4.709338 -6.007707
12 307.825658 690.877213 -0.716204 -1.096312
13 277.575480 663.207433 -4.979415 -5.825656
14 348.121000 646.137000 0.000000 0.000000
15 304.372878 690.878770 4.605309 6.061723

29 14 1535657122.126752
309.187251 668.666626 2.678215
1 317.625000 672.047000 0.000000 0.000000
2 306.401828 666.459867 -0.884194 0.318070
3 285.694102 672.856487 -4.553001 -5.551220
4 330.789000 641.074000 0.000000 0.000000
5 302.992973 694.325184 -4.681029 -5.805276
6 288.305900 679.777537 -2.938646 -3.546780
7 319.057000 670.203000 0.000000 0.000000
8 349.028000 634.813000 0.000000 0.000000
9 233.613622 695.494844 -8.767927 2.994658
10 293.894601 682.893715 -4.709035 -6.007321
11 307.479163 690.309942 -0.676149 -1.112244
12 321.107449 668.560507 -0.020004 0.022005
13 348.121000 646.137000 0.000000 0.000000
14 306.723732 693.972118 4.605012 6.059332

30 15 1535657122.637003
309.187299 668.666843 2.678269
1 306.334184 666.474807 -0.098018 0.016003
2 297.286403 681.263929 4.518832 5.965098
3 307.874314 689.146689 -0.688127 -1.050193
4 283.396379 669.852322 -4.500828 -5.903087
5 330.789000 641.074000 0.000000 0.000000
6 300.603579 691.363137 -4.682862 -5.805068
7 313.751097 667.246024 -0.008001 -0.002000
8 286.805528 677.968827 -2.940541 -3.544652
9 319.057000 670.203000 0.000000 0.000000
10 349.028000 634.813000 0.000000 0.000000
11 228.887191 697.007206 -9.285709 2.962545
12 291.490917 679.828578 -4.710867 -6.007106
13 321.102121 668.556121 -0.010002 -0.010002
14 348.121000 646.137000 0.000000 0.000000
15 309.388557 697.180893 5.250966 6.299159

31 12 1535657123.152074
309.187432 668.666984 2.678151
1 317.625000 672.047000 0.000000 0.000000
2 307.561760 688.602083 -0.604126 -1.056220
3 330.789000 641.074000 0.000000 0.000000
4 298.190254 688.370076 -5.325107 -6.721397
5 319.057000 670.203000 0.000000 0.000000
6 349.028000 634.813000 0.000000 0.000000
7 224.101987 698.533127 -9.712019 3.000624
8 289.081657 676.810288 -4.676972 -5.855217
9 306.786493 689.169868 -0.676141 -1.114232
10 321.097970 668.550963 -0.008002 -0.010002
11 291.644432 672.402005 4.700977 6.743402
12 348.121000 646.137000 0.000000 0.000000

32 13 1535657123.657297
309.187519 668.667114 2.678209
1 317.625000 672.047000 0.000000 0.000000
2 306.234132 666.491127 -0.096029 0.014004
3 301.962121 687.470250 4.883455 6.225855
4 307.256559 688.068438 -0.602179 -1.058315
5 330.789000 641.074000 0.000000 0.000000
6 295.499884 684.974286 -5.325587 -6.720003
7 284.059707 674.684953 -2.688801 -3.214958
8 319.057000 670.203000 0.000000 0.000000
9 349.028000 634.813000 0.000000 0.000000
10 219.194685 700.047269 -9.774913 2.796834
11 286.718740 673.852076 -4.677394 -5.857746
12 321.093910 668.545928 -0.010003 -0.008002
13 294.017434 675.805985 4.475334 6.417913

33 12 1535657124.167427
309.187489 668.667280 2.678332
1 317.625000 672.047000 0.000000 0.000000
2 304.453315 690.646210 4.883254 6.223952
3 306.947995 687.527351 -0.673346 -1.120911
4 330.789000 641.074000 0.000000 0.000000
5 292.783156 681.546220 -5.324825 -6.719470
6 313.751000 667.246000 0.000000 0.000000
7 282.687903 673.042438 -2.697379 -3.342752
8 319.057000 670.203000 0.000000 0.000000
9 349.028000 634.813000 0.000000 0.000000
10 284.332659 670.863891 -4.677454 -5.856309
11 321.088846 668.541807 -0.007992 -0.009990
12 348.121000 646.137000 0.000000 0.000000

34 12 1535657124.677574
309.187562 668.667373 2.678203
1 306.944467 693.821380 4.882377 6.225381
2 312.334629 705.458188 -3.809174 -4.514650
3 306.603675 686.956035 -0.701480 -1.103181
4 330.789000 641.074000 0.000000 0.000000
5 290.070905 678.120401 -5.180157 -6.647068
6 313.751000 667.246000 0.000000 0.000000
7 319.057000 670.203000 0.000000 0.000000
8 349.028000 634.813000 0.000000 0.000000
9 209.178402 702.738094 -9.856687 2.488154
10 305.817165 687.528309 -0.615543 -1.059214
11 321.084768 668.536710 -0.007994 -0.009993
12 348.121000 646.137000 0.000000 0.000000

35 14 1535657125.112723
309.187633 668.667433 2.678203
1 317.625000 672.047000 0.000000 0.000000
2 306.173507 666.482580 -0.013990 -0.015988
3 309.069030 696.530350 4.882377 6.225381
4 310.677070 703.493642 -3.809174 -4.514650
5 306.298426 686.475987 -0.701480 -1.103181
6 287.816764 675.227935 -5.180157 -6.647068
7 313.751000 667.246000 0.000000 0.000000
8 319.057000 670.203000 0.000000 0.000000
9 349.028000 634.813000 0.000000 0.000000
10 204.889273 703.820812 -9.856687 2.488154
11 279.911509 665.328249 -4.676530 -5.855655
12 321.081290 668.532362 -0.007994 -0.009993
13 300.556779 685.185353 4.530638 6.501176
14 348.121000 646.137000 0.000000 0.000000

36 12 1535657125.627896
309.187656 668.667518 2.678218
1 299.899757 691.131526 -3.940571 -5.045609
2 317.625000 672.047000 0.000000 0.000000
3 311.966807 700.051975 5.681056 6.882011
4 305.937086 685.907725 -0.701390 -1.103040
5 330.789000 641.074000 0.000000 0.000000
6 285.262291 671.899655 -4.941700 -6.446390
7 313.751000 667.246000 0.000000 0.000000
8 278.749981 668.159906 -2.695654 -3.343091
9 305.235109 686.493069 -0.609470 -1.119026
10 321.076215 668.527215 -0.009991 -0.009991
11 302.983394 688.665296 4.723889 6.774105
12 348.121000 646.137000 0.000000 0.000000

37 12 1535657126.133047
309.187673 668.667592 2.678220
1 297.908966 688.582889 -3.941002 -5.045282
2 317.625000 672.047000 0.000000 0.000000
3 306.159227 666.466260 -0.014004 -0.016004
4 306.790823 698.888252 -3.808968 -4.513147
5 305.589170 685.337345 -0.688175 -1.130287
6 330.789000 641.074000 0.000000 0.000000
7 282.813610 668.803260 -4.843231 -6.115554
8 319.057000 670.203000 0.000000 0.000000
9 349.028000 634.813000 0.000000 0.000000
10 304.926903 685.927183 -0.610155 -1.120285
11 305.369339 692.088024 4.723200 6.775722
12 348.121000 646.137000 0.000000 0.000000

38 8 1535657126.642766
309.187758 668.667620 2.678182
1 295.698303 685.779418 -4.350049 -5.514990
2 304.849531 696.587444 -3.808540 -4.513900
3 305.238788 684.761865 -0.687376 -1.128974
4 319.057000 670.203000 0.000000 0.000000
5 349.028000 634.813000 0.000000 0.000000
6 304.615259 685.356795 -0.611445 -1.118984
7 321.068056 668.517070 -0.007993 -0.009991
8 348.121000 646.137000 0.000000 0.000000

39 12 1535657127.153369
309.187799 668.667661 2.678124
1 293.477131 682.962418 -4.349141 -5.513446
2 317.625000 672.047000 0.000000 0.000000
3 288.722325 669.956218 5.119343 6.653745
