40
1  24  1542800987.947699
1321.390768 903.754771 -2.565303
1  1328.447615 902.825632 1.207000  0.779036 0.635528 1.632000  2.846500
2  1272.594706 840.318471 -2.533000  1.126871 4.796779 1.513000  1.215558
3  1333.661179 904.287129 1.590000  0.379797 0.910812 1.598000  0.961882
4  1301.320989 902.376385 0.294000  0.459959 1.193685 1.706000  1.481617
5  1306.530770 887.361263 -0.189000  1.582356 4.026302 1.637000  1.098424
6  1310.254875 918.401678 0.539000  0.476094 0.332059 1.796000  -1.689382
7  1330.635204 905.218091 1.320000  0.514653 0.718259 1.757000  1.949295
8  1286.595173 838.059715 -0.127000  1.804796 11.074890 4.364000  -2.307621
9  1299.063044 918.825388 1.568000  3.037708 10.875225 4.454000  -0.675510
10  1295.506423 909.154204 0.298000  0.397753 0.655744 1.713000  -0.968488
11  1334.578255 907.399013 1.610000  0.542823 0.768385 1.739000  3.085713
12  1293.816094 866.147517 -1.103000  1.708907 4.049228 1.480000  1.125014
13  1297.607942 923.891114 0.013000  1.956871 4.456774 1.444000  -0.651348
14  1304.775501 891.348618 -0.189000  1.929299 4.007359 1.637000  1.053353
15  1325.357465 907.871640 1.198000  1.776010 4.789685 1.840000  -2.233322
16  1303.782588 919.155092 0.064000  1.835905 4.509747 1.632000  -0.643838
17  1300.201603 846.026581 -1.024000  -0.000528 0.784234 1.633000  1.115732
18  1305.825757 902.222222 0.024000  1.578057 4.316292 1.566000  1.729380
19  1338.989574 936.200282 2.043000  1.490422 3.934959 1.529000  0.783912
20  1330.276204 904.343866 1.286000  0.496523 0.354660 1.690000  2.961632
21  1297.097522 854.771791 -1.064000  1.121394 4.104861 1.749000  -2.198975
22  1332.877524 904.982618 1.550000  0.697997 0.305367 1.717000  -2.666922
23  1331.779589 903.379561 1.488000  0.818442 0.801683 1.794000  -3.129695
24  1315.703692 902.261672 0.406000  1.915853 4.496053 1.430000  0.997746

2  24  1542800988.448155
1321.390241 903.754965 -2.565190
1  1328.343085 903.509260 1.207000  0.582640 0.561446 1.632000  2.851100
2  1277.065350 844.239888 -2.332000  1.704775 5.064328 1.513000  1.121876
3  1333.573576 905.000592 1.590000  0.670831 0.932814 1.598000  0.909007
4  1301.922185 902.043477 0.294000  0.447554 1.442002 1.706000  1.445673
5  1309.098777 891.445654 0.011000  1.711343 3.993125 1.637000  1.025643
6  1310.493069 917.959859 0.539000  0.273151 0.528243 1.796000  -1.726921
7  1330.643870 905.397224 1.345000  0.468642 0.633613 1.757000  1.397312
8  1285.061583 836.488846 -0.127000  2.533555 11.705896 4.364000  -2.198546
9  1299.366121 918.684601 1.568000  2.908874 10.860167 4.454000  -0.713711
10  1295.798805 908.438322 0.298000  0.279155 0.862093 1.713000  -0.995506
11  1334.178939 907.193364 1.596000  0.538541 0.805149 1.739000  3.071895
12  1295.916772 870.459702 -0.941000  1.812664 4.354499 1.480000  1.054571
13  1297.884904 924.485179 0.011000  1.951259 4.244836 1.444000  -0.714457
14  1305.693876 893.949534 -0.079000  1.673120 4.078863 1.637000  1.053973
15  1325.572709 907.913662 1.198000  1.833189 4.629955 1.840000  -2.218657
16  1303.492490 919.325875 0.052000  1.829643 4.301249 1.632000  -0.668823
17  1301.455793 848.295077 -0.937000  0.381944 1.347064 1.633000  1.133576
18  1304.711850 903.669098 0.099000  1.800778 4.226108 1.566000  1.845194
19  1342.313502 940.385071 2.243000  1.960401 4.639180 1.529000  0.859221
20  1330.011150 904.134545 1.286000  0.540450 0.402179 1.690000  3.041645
21  1296.013746 854.820226 -1.063000  1.686471 4.299193 1.749000  -1.999582
22  1332.862641 904.992815 1.550000  0.637287 0.498570 1.717000  -2.637173
23  1331.282960 903.203291 1.488000  0.918414 0.790299 1.794000  3.129045
24  1318.349005 906.468293 0.656000  1.944548 4.256639 1.430000  0.983332

3  25  1542800988.948006
1321.389987 903.755261 -2.565210
1  1328.715470 903.181175 1.207000  0.759078 0.584061 1.632000  2.729044
2  1280.553372 847.891287 -2.132000  1.312210 4.921532 1.513000  0.969765
3  1335.199789 915.582766 1.469000  1.878926 4.055090 1.755000  -2.267059
4  1334.340139 905.467425 1.590000  0.657880 0.935451 1.598000  0.886289
5  1301.672427 902.248369 0.294000  0.438616 1.366134 1.706000  1.582226
6  1311.111755 895.441842 0.211000  1.541439 4.146117 1.637000  1.091569
7  1310.632766 918.326151 0.539000  0.352088 0.442776 1.796000  -1.729313
8  1330.759036 904.915103 1.320000  0.519108 0.615815 1.757000  0.783470
9  1285.422908 835.973469 -0.127000  2.732853 12.329941 4.364000  -2.099530
10  1298.656718 918.596590 1.568000  2.614503 10.999387 4.454000  -0.612468
